,Price,Mileage,Make,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather
778,12162.140046863282,21770,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
779,12333.60399301453,21877,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
780,12099.014577851458,22758,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
781,12119.089701775561,22826,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
782,11679.92354607109,23388,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
783,13216.912048198943,24069,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
784,12412.521106868177,24664,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
785,12284.288290123464,24740,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
786,12594.183013467724,26328,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
787,12105.981335504828,28298,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
788,11873.533994791325,28398,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
789,12965.223269481461,29707,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
790,10563.06616171984,32458,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
791,11413.530402536702,32619,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
792,11504.824549721898,33962,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
793,11521.525888141388,34998,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
794,18173.978083953833,5826,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,1
795,18490.98302887347,7755,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,1
796,17322.078404288273,10102,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,1
797,17978.35699777953,10986,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
798,16425.174796018582,14242,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
799,16507.070267488147,16229,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
800,16175.957604208881,19095,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,0
801,15731.132896854604,20484,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,0
802,15118.893228340059,25979,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,0
803,13585.636802173136,35662,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
